customer_id,total_spend,avg_spend,max_spend,previous_purchases,avg_review_rating,age,gender,location,subscription_status,preferred_payment,preferred_shipping,category_diversity,product_diversity,discount_orders,promo_orders,purchase_frequency,aov,total_transactions,repeat_customer_flag,promo_dependency_score,satisfaction_flag,spend_score,frequency_score,purchase_history_score,value_score,value_tier,organic_spend,organic_spend_ratio,avg_discount_spend,avg_non_discount_spend,discount_sensitivity_score,high_margin_customer,organic_demand_score,risk_flag,loyalty_score_1,review_score_normalized,low_promo_score,loyalty_score_2,loyalty1_group,loyalty2_group,customer_segment,strategic_segment,Season,Category
1877,36,36.0,36,20,2.6,54,Male,Illinois,No,Venmo,Standard,1,1,0,0,Quarterly,1.8,1,0,0.0,Unsatisfied,0.2,0.0,0.3877551020408162,17.76,Bronze,36.0,1.0,0.0,36.0,0.0,No,28.0,Low Risk,15.51,0.04,1.0,39.2,Medium,Low,Low Value Customers,Premium Organic,Fall,Clothing
1878,62,62.0,62,3,3.6,69,Male,Pennsylvania,No,Credit Card,Express,1,1,0,0,Annually,20.67,1,0,0.0,Unsatisfied,0.525,0.0,0.0408163265306122,27.07,Silver,62.0,1.0,0.0,62.0,0.0,No,41.0,Low Risk,1.63,0.4400000000000001,1.0,64.2,Low,High,Regular Customers,Premium Organic,Fall,Accessories
1879,29,29.0,29,5,3.4,34,Male,Oklahoma,No,Credit Card,Store Pickup,1,1,0,0,Monthly,5.8,1,0,0.0,Unsatisfied,0.1125,0.0,0.0816326530612244,7.26,Bronze,29.0,1.0,0.0,29.0,0.0,No,24.5,Low Risk,3.27,0.3600000000000001,1.0,45.3,Low,Medium,Low Value Customers,Premium Organic,Summer,Clothing
1880,33,33.0,33,46,3.5,56,Male,Tennessee,No,Cash,Express,1,1,0,0,Bi-Weekly,0.72,1,0,0.0,Unsatisfied,0.1625,0.0,0.9183673469387754,26.49,Silver,33.0,1.0,0.0,33.0,0.0,No,26.5,Low Risk,36.73,0.4000000000000001,1.0,48.5,High,Medium,Regular Customers,Premium Organic,Spring,Clothing
1881,33,33.0,33,8,3.1,34,Male,New Jersey,No,Debit Card,2-Day Shipping,1,1,0,0,Monthly,4.12,1,0,0.0,Unsatisfied,0.1625,0.0,0.1428571428571428,10.98,Bronze,33.0,1.0,0.0,33.0,0.0,No,26.5,Low Risk,5.71,0.2400000000000002,1.0,43.7,Low,Medium,Low Value Customers,Premium Organic,Fall,Clothing
1882,41,41.0,41,13,4.3,58,Male,New Jersey,No,Cash,Standard,1,1,0,0,Bi-Weekly,3.15,1,0,0.0,Unsatisfied,0.2625,0.0,0.2448979591836734,18.02,Bronze,41.0,1.0,0.0,41.0,0.0,No,30.5,Low Risk,9.8,0.72,1.0,62.1,Low,Medium,Low Value Customers,Premium Organic,Winter,Clothing
1883,54,54.0,54,25,5.0,44,Male,Tennessee,No,Bank Transfer,Store Pickup,1,1,0,0,Quarterly,2.16,1,0,0.0,Unsatisfied,0.425,0.0,0.4897959183673469,31.05,Silver,54.0,1.0,0.0,54.0,0.0,No,37.0,Low Risk,19.59,1.0,1.0,77.0,Medium,High,Regular Customers,Premium Organic,Winter,Accessories
1884,58,58.0,58,39,4.9,25,Male,Georgia,No,Debit Card,Store Pickup,1,1,0,0,Fortnightly,1.49,1,0,0.0,Unsatisfied,0.4750000000000001,0.0,0.7755102040816325,39.26,Gold,58.0,1.0,0.0,58.0,0.0,Yes,39.0,Low Risk,31.02,0.9600000000000002,1.0,77.8,High,High,Regular Customers,Premium Organic,Spring,Accessories
1885,30,30.0,30,15,4.3,27,Male,Arizona,No,Bank Transfer,Next Day Air,1,1,0,0,Bi-Weekly,2.0,1,0,0.0,Unsatisfied,0.125,0.0,0.2857142857142856,11.96,Bronze,30.0,1.0,0.0,30.0,0.0,No,25.0,Low Risk,11.43,0.72,1.0,56.6,Low,Medium,Low Value Customers,Premium Organic,Summer,Clothing
1886,53,53.0,53,35,4.4,26,Male,Nevada,No,Cash,Standard,1,1,0,0,Monthly,1.51,1,0,0.0,Unsatisfied,0.4125000000000001,0.0,0.693877551020408,34.5,Silver,53.0,1.0,0.0,53.0,0.0,No,36.5,Low Risk,27.76,0.7600000000000002,1.0,69.3,High,High,Regular Customers,Premium Organic,Winter,Accessories
1887,91,91.0,91,46,4.4,18,Male,Arkansas,No,Cash,Next Day Air,1,1,0,0,Bi-Weekly,1.98,1,0,0.0,Unsatisfied,0.8875,0.0,0.9183673469387754,62.74,Platinum,91.0,1.0,0.0,91.0,0.0,Yes,55.5,Low Risk,36.73,0.7600000000000002,1.0,88.3,High,High,Organic Loyalists,Premium Organic,Spring,Accessories
1888,44,44.0,44,3,3.5,64,Male,North Dakota,No,Paypal,Express,1,1,0,0,Monthly,14.67,1,0,0.0,Unsatisfied,0.3,0.0,0.0408163265306122,15.82,Bronze,44.0,1.0,0.0,44.0,0.0,No,32.0,Low Risk,1.63,0.4000000000000001,1.0,54.0,Low,Medium,Low Value Customers,Premium Organic,Fall,Clothing
1889,89,89.0,89,48,3.4,62,Male,South Dakota,No,Credit Card,Free Shipping,1,1,0,0,Weekly,1.85,1,0,0.0,Unsatisfied,0.8625,0.0,0.9591836734693876,62.31,Platinum,89.0,1.0,0.0,89.0,0.0,Yes,54.5,Low Risk,38.37,0.3600000000000001,1.0,75.3,High,High,Organic Loyalists,Premium Organic,Winter,Clothing
1890,57,57.0,57,27,2.5,59,Male,North Carolina,No,Bank Transfer,Next Day Air,1,1,0,0,Weekly,2.11,1,0,0.0,Unsatisfied,0.4625,0.0,0.5306122448979591,33.74,Silver,57.0,1.0,0.0,57.0,0.0,No,38.5,Low Risk,21.22,0.0,1.0,48.5,Medium,Medium,At Risk,Premium Organic,Spring,Clothing
1891,57,57.0,57,5,3.4,36,Male,Hawaii,No,Credit Card,Store Pickup,1,1,0,0,Weekly,11.4,1,0,0.0,Unsatisfied,0.4625,0.0,0.0816326530612244,24.76,Silver,57.0,1.0,0.0,57.0,0.0,No,38.5,Low Risk,3.27,0.3600000000000001,1.0,59.3,Low,Medium,Regular Customers,Premium Organic,Spring,Accessories
1892,74,74.0,74,48,2.6,69,Male,New Hampshire,No,Debit Card,Next Day Air,1,1,0,0,Quarterly,1.54,1,0,0.0,Unsatisfied,0.675,0.0,0.9591836734693876,52.93,Platinum,74.0,1.0,0.0,74.0,0.0,Yes,47.0,Low Risk,38.37,0.04,1.0,58.2,High,Medium,Organic Loyalists,Premium Organic,Summer,Accessories
1893,30,30.0,30,12,4.6,39,Male,California,No,Venmo,2-Day Shipping,1,1,0,0,Weekly,2.5,1,0,0.0,Unsatisfied,0.125,0.0,0.2244897959183673,10.74,Bronze,30.0,1.0,0.0,30.0,0.0,No,25.0,Low Risk,8.98,0.8399999999999999,1.0,60.2,Low,Medium,Low Value Customers,Premium Organic,Fall,Outerwear
1894,20,20.0,20,10,3.7,28,Male,Delaware,No,Paypal,Express,1,1,0,0,Fortnightly,2.0,1,0,0.0,Unsatisfied,0.0,0.0,0.183673469387755,3.67,Bronze,20.0,1.0,0.0,20.0,0.0,No,20.0,Low Risk,7.35,0.4800000000000002,1.0,44.4,Low,Medium,Low Value Customers,Premium Organic,Summer,Clothing
1895,90,90.0,90,48,2.5,42,Male,Arizona,No,Debit Card,Free Shipping,1,1,0,0,Bi-Weekly,1.88,1,0,0.0,Unsatisfied,0.875,0.0,0.9591836734693876,62.93,Platinum,90.0,1.0,0.0,90.0,0.0,Yes,55.0,Low Risk,38.37,0.0,1.0,65.0,High,High,Organic Loyalists,Premium Organic,Fall,Clothing
1896,61,61.0,61,3,4.5,31,Male,Washington,No,Debit Card,Express,1,1,0,0,Monthly,20.33,1,0,0.0,Unsatisfied,0.5125000000000001,0.0,0.0408163265306122,26.44,Silver,61.0,1.0,0.0,61.0,0.0,No,40.5,Low Risk,1.63,0.8,1.0,74.5,Low,High,Regular Customers,Premium Organic,Fall,Clothing
1897,51,51.0,51,19,2.9,57,Male,Nevada,No,Venmo,Standard,1,1,0,0,Monthly,2.68,1,0,0.0,Unsatisfied,0.3875,0.0,0.3673469387755101,26.72,Silver,51.0,1.0,0.0,51.0,0.0,No,35.5,Low Risk,14.69,0.1599999999999999,1.0,50.3,Medium,Medium,At Risk,Premium Organic,Fall,Footwear
1898,97,97.0,97,11,2.9,53,Male,Alaska,No,Debit Card,Free Shipping,1,1,0,0,Fortnightly,8.82,1,0,0.0,Unsatisfied,0.9625,0.0,0.2040816326530612,52.21,Platinum,97.0,1.0,0.0,97.0,0.0,Yes,58.5,Low Risk,8.16,0.1599999999999999,1.0,73.3,Low,High,Organic Loyalists,Premium Organic,Winter,Accessories
1899,97,97.0,97,25,3.5,59,Male,Texas,No,Venmo,Next Day Air,1,1,0,0,Monthly,3.88,1,0,0.0,Unsatisfied,0.9625,0.0,0.4897959183673469,57.92,Platinum,97.0,1.0,0.0,97.0,0.0,Yes,58.5,Low Risk,19.59,0.4000000000000001,1.0,80.5,Medium,High,Organic Loyalists,Premium Organic,Fall,Clothing
1900,40,40.0,40,42,4.2,32,Male,New York,No,Paypal,Store Pickup,1,1,0,0,Weekly,0.95,1,0,0.0,Unsatisfied,0.25,0.0,0.836734693877551,29.23,Silver,40.0,1.0,0.0,40.0,0.0,No,30.0,Low Risk,33.47,0.6800000000000002,1.0,60.4,High,Medium,Regular Customers,Premium Organic,Winter,Clothing
1901,85,85.0,85,34,3.3,65,Male,Iowa,No,Cash,Free Shipping,1,1,0,0,Quarterly,2.5,1,0,0.0,Unsatisfied,0.8125,0.0,0.673469387755102,54.09,Platinum,85.0,1.0,0.0,85.0,0.0,Yes,52.5,Low Risk,26.94,0.32,1.0,72.1,High,High,Organic Loyalists,Premium Organic,Summer,Accessories
1902,76,76.0,76,50,3.9,56,Male,Arizona,No,Cash,Store Pickup,1,1,0,0,Quarterly,1.52,1,0,0.0,Unsatisfied,0.7000000000000001,0.0,1.0,55.0,Platinum,76.0,1.0,0.0,76.0,0.0,Yes,48.0,Low Risk,40.0,0.56,1.0,74.8,High,High,Organic Loyalists,Premium Organic,Winter,Clothing
1903,22,22.0,22,21,5.0,31,Male,New Mexico,No,Venmo,Store Pickup,1,1,0,0,Monthly,1.05,1,0,0.0,Unsatisfied,0.025,0.0,0.4081632653061224,9.41,Bronze,22.0,1.0,0.0,22.0,0.0,No,21.0,Low Risk,16.33,1.0,1.0,61.0,Medium,Medium,Low Value Customers,Premium Organic,Spring,Footwear
1904,63,63.0,63,37,3.3,59,Male,North Carolina,No,Bank Transfer,Standard,1,1,0,0,Weekly,1.7,1,0,0.0,Unsatisfied,0.5375000000000001,0.0,0.7346938775510203,41.57,Gold,63.0,1.0,0.0,63.0,0.0,Yes,41.5,Low Risk,29.39,0.32,1.0,61.1,High,Medium,Regular Customers,Premium Organic,Summer,Clothing
1905,71,71.0,71,46,4.2,22,Male,Nevada,No,Cash,Free Shipping,1,1,0,0,Monthly,1.54,1,0,0.0,Unsatisfied,0.6375000000000001,0.0,0.9183673469387754,50.24,Platinum,71.0,1.0,0.0,71.0,0.0,Yes,45.5,Low Risk,36.73,0.6800000000000002,1.0,75.9,High,High,Organic Loyalists,Premium Organic,Spring,Clothing
1906,35,35.0,35,14,4.9,47,Male,Idaho,No,Bank Transfer,2-Day Shipping,1,1,0,0,Fortnightly,2.5,1,0,0.0,Unsatisfied,0.1875,0.0,0.2653061224489795,14.68,Bronze,35.0,1.0,0.0,35.0,0.0,No,27.5,Low Risk,10.61,0.9600000000000002,1.0,66.3,Low,High,Low Value Customers,Premium Organic,Summer,Footwear
1907,30,30.0,30,24,4.6,23,Male,Vermont,No,Paypal,2-Day Shipping,1,1,0,0,Fortnightly,1.25,1,0,0.0,Unsatisfied,0.125,0.0,0.4693877551020408,15.64,Bronze,30.0,1.0,0.0,30.0,0.0,No,25.0,Low Risk,18.78,0.8399999999999999,1.0,60.2,Medium,Medium,Low Value Customers,Premium Organic,Spring,Accessories
1908,74,74.0,74,36,4.8,69,Male,New Mexico,No,Credit Card,Store Pickup,1,1,0,0,Every 3 Months,2.06,1,0,0.0,Unsatisfied,0.675,0.0,0.7142857142857142,48.04,Platinum,74.0,1.0,0.0,74.0,0.0,Yes,47.0,Low Risk,28.57,0.92,1.0,84.6,High,High,Organic Loyalists,Premium Organic,Fall,Clothing
1909,71,71.0,71,19,2.7,18,Male,Georgia,No,Debit Card,Next Day Air,1,1,0,0,Bi-Weekly,3.74,1,0,0.0,Unsatisfied,0.6375000000000001,0.0,0.3673469387755101,39.22,Gold,71.0,1.0,0.0,71.0,0.0,Yes,45.5,Low Risk,14.69,0.08,1.0,57.9,Medium,Medium,At Risk,Premium Organic,Winter,Accessories
1910,84,84.0,84,12,4.3,50,Male,Kentucky,No,Credit Card,Store Pickup,1,1,0,0,Monthly,7.0,1,0,0.0,Unsatisfied,0.8,0.0,0.2244897959183673,44.49,Gold,84.0,1.0,0.0,84.0,0.0,Yes,52.0,Low Risk,8.98,0.72,1.0,83.6,Low,High,Regular Customers,Premium Organic,Spring,Clothing
1911,38,38.0,38,13,3.8,29,Male,New York,No,Debit Card,Express,1,1,0,0,Quarterly,2.92,1,0,0.0,Unsatisfied,0.225,0.0,0.2448979591836734,16.15,Bronze,38.0,1.0,0.0,38.0,0.0,No,29.0,Low Risk,9.8,0.52,1.0,54.6,Low,Medium,Low Value Customers,Premium Organic,Fall,Footwear
1912,81,81.0,81,32,4.9,65,Male,Arizona,No,Debit Card,Express,1,1,0,0,Bi-Weekly,2.53,1,0,0.0,Unsatisfied,0.7625,0.0,0.6326530612244897,50.78,Platinum,81.0,1.0,0.0,81.0,0.0,Yes,50.5,Low Risk,25.31,0.9600000000000002,1.0,89.3,Medium,High,Organic Loyalists,Premium Organic,Spring,Accessories
1913,56,56.0,56,5,3.4,29,Male,Colorado,No,Credit Card,2-Day Shipping,1,1,0,0,Bi-Weekly,11.2,1,0,0.0,Unsatisfied,0.45,0.0,0.0816326530612244,24.13,Silver,56.0,1.0,0.0,56.0,0.0,No,38.0,Low Risk,3.27,0.3600000000000001,1.0,58.8,Low,Medium,Regular Customers,Premium Organic,Winter,Clothing
1914,48,48.0,48,29,3.6,49,Male,Kentucky,No,Cash,Express,1,1,0,0,Annually,1.66,1,0,0.0,Unsatisfied,0.3500000000000001,0.0,0.5714285714285714,28.93,Silver,48.0,1.0,0.0,48.0,0.0,No,34.0,Low Risk,22.86,0.4400000000000001,1.0,57.2,Medium,Medium,Regular Customers,Premium Organic,Winter,Clothing
1915,97,97.0,97,40,3.4,28,Male,Alaska,No,Credit Card,Standard,1,1,0,0,Fortnightly,2.42,1,0,0.0,Unsatisfied,0.9625,0.0,0.7959183673469387,64.04,Platinum,97.0,1.0,0.0,97.0,0.0,Yes,58.5,Low Risk,31.84,0.3600000000000001,1.0,79.3,High,High,Organic Loyalists,Premium Organic,Fall,Clothing
1916,74,74.0,74,44,4.7,51,Male,Alabama,No,Cash,2-Day Shipping,1,1,0,0,Weekly,1.68,1,0,0.0,Unsatisfied,0.675,0.0,0.8775510204081631,51.3,Platinum,74.0,1.0,0.0,74.0,0.0,Yes,47.0,Low Risk,35.1,0.8800000000000001,1.0,83.4,High,High,Organic Loyalists,Premium Organic,Fall,Accessories
1917,50,50.0,50,3,3.0,26,Male,Connecticut,No,Debit Card,Next Day Air,1,1,0,0,Bi-Weekly,16.67,1,0,0.0,Unsatisfied,0.375,0.0,0.0408163265306122,19.57,Bronze,50.0,1.0,0.0,50.0,0.0,No,35.0,Low Risk,1.63,0.2000000000000001,1.0,51.0,Low,Medium,Low Value Customers,Premium Organic,Winter,Clothing
1918,71,71.0,71,35,3.4,38,Male,Hawaii,No,Paypal,Free Shipping,1,1,0,0,Bi-Weekly,2.03,1,0,0.0,Unsatisfied,0.6375000000000001,0.0,0.693877551020408,45.75,Gold,71.0,1.0,0.0,71.0,0.0,Yes,45.5,Low Risk,27.76,0.3600000000000001,1.0,66.3,High,High,Regular Customers,Premium Organic,Winter,Clothing
1919,33,33.0,33,33,4.6,35,Male,Idaho,No,Debit Card,Standard,1,1,0,0,Monthly,1.0,1,0,0.0,Unsatisfied,0.1625,0.0,0.6530612244897959,21.19,Bronze,33.0,1.0,0.0,33.0,0.0,No,26.5,Low Risk,26.12,0.8399999999999999,1.0,61.7,Medium,Medium,Low Value Customers,Premium Organic,Summer,Clothing
1920,56,56.0,56,20,3.1,34,Male,Virginia,No,Paypal,Express,1,1,0,0,Bi-Weekly,2.8,1,0,0.0,Unsatisfied,0.45,0.0,0.3877551020408162,30.26,Silver,56.0,1.0,0.0,56.0,0.0,No,38.0,Low Risk,15.51,0.2400000000000002,1.0,55.2,Medium,Medium,Regular Customers,Premium Organic,Summer,Accessories
1921,84,84.0,84,40,2.8,51,Male,Connecticut,No,Cash,Standard,1,1,0,0,Every 3 Months,2.1,1,0,0.0,Unsatisfied,0.8,0.0,0.7959183673469387,55.92,Platinum,84.0,1.0,0.0,84.0,0.0,Yes,52.0,Low Risk,31.84,0.1199999999999998,1.0,65.6,High,High,Organic Loyalists,Premium Organic,Spring,Clothing
1922,36,36.0,36,13,3.5,47,Male,Michigan,No,Venmo,Store Pickup,1,1,0,0,Annually,2.77,1,0,0.0,Unsatisfied,0.2,0.0,0.2448979591836734,14.9,Bronze,36.0,1.0,0.0,36.0,0.0,No,28.0,Low Risk,9.8,0.4000000000000001,1.0,50.0,Low,Medium,Low Value Customers,Premium Organic,Fall,Clothing
1923,63,63.0,63,9,4.6,18,Male,Kentucky,No,Paypal,Standard,1,1,0,0,Monthly,7.0,1,0,0.0,Unsatisfied,0.5375000000000001,0.0,0.1632653061224489,30.14,Silver,63.0,1.0,0.0,63.0,0.0,No,41.5,Low Risk,6.53,0.8399999999999999,1.0,76.7,Low,High,Regular Customers,Premium Organic,Summer,Accessories
1924,36,36.0,36,7,4.3,64,Male,Nebraska,No,Cash,Standard,1,1,0,0,Annually,5.14,1,0,0.0,Unsatisfied,0.2,0.0,0.1224489795918367,12.45,Bronze,36.0,1.0,0.0,36.0,0.0,No,28.0,Low Risk,4.9,0.72,1.0,59.6,Low,Medium,Low Value Customers,Premium Organic,Summer,Footwear
1925,63,63.0,63,42,4.8,30,Male,Michigan,No,Paypal,Free Shipping,1,1,0,0,Quarterly,1.5,1,0,0.0,Unsatisfied,0.5375000000000001,0.0,0.836734693877551,43.61,Gold,63.0,1.0,0.0,63.0,0.0,Yes,41.5,Low Risk,33.47,0.92,1.0,79.1,High,High,Regular Customers,Premium Organic,Fall,Outerwear
1926,32,32.0,32,44,2.9,59,Male,Utah,No,Credit Card,Express,1,1,0,0,Fortnightly,0.73,1,0,0.0,Unsatisfied,0.15,0.0,0.8775510204081631,25.05,Silver,32.0,1.0,0.0,32.0,0.0,No,26.0,Low Risk,35.1,0.1599999999999999,1.0,40.8,High,Low,At Risk,Premium Organic,Winter,Footwear
1927,93,93.0,93,6,3.0,66,Male,New Mexico,No,Paypal,Express,1,1,0,0,Annually,15.5,1,0,0.0,Unsatisfied,0.9125,0.0,0.1020408163265306,47.67,Platinum,93.0,1.0,0.0,93.0,0.0,Yes,56.5,Low Risk,4.08,0.2000000000000001,1.0,72.5,Low,High,Organic Loyalists,Premium Organic,Spring,Accessories
1928,29,29.0,29,8,2.9,40,Male,Florida,No,Cash,Standard,1,1,0,0,Every 3 Months,3.62,1,0,0.0,Unsatisfied,0.1125,0.0,0.1428571428571428,8.48,Bronze,29.0,1.0,0.0,29.0,0.0,No,24.5,Low Risk,5.71,0.1599999999999999,1.0,39.3,Low,Low,Low Value Customers,Premium Organic,Summer,Clothing
1929,92,92.0,92,10,3.7,25,Male,Mississippi,No,Paypal,Standard,1,1,0,0,Weekly,9.2,1,0,0.0,Unsatisfied,0.9000000000000001,0.0,0.183673469387755,48.67,Platinum,92.0,1.0,0.0,92.0,0.0,Yes,56.0,Low Risk,7.35,0.4800000000000002,1.0,80.4,Low,High,Organic Loyalists,Premium Organic,Summer,Accessories
1930,33,33.0,33,46,4.7,59,Male,Hawaii,No,Venmo,Standard,1,1,0,0,Quarterly,0.72,1,0,0.0,Unsatisfied,0.1625,0.0,0.9183673469387754,26.49,Silver,33.0,1.0,0.0,33.0,0.0,No,26.5,Low Risk,36.73,0.8800000000000001,1.0,62.9,High,High,Regular Customers,Premium Organic,Fall,Clothing
1931,52,52.0,52,26,3.5,66,Male,North Carolina,No,Cash,Store Pickup,1,1,0,0,Weekly,2.0,1,0,0.0,Unsatisfied,0.4,0.0,0.510204081632653,30.2,Silver,52.0,1.0,0.0,52.0,0.0,No,36.0,Low Risk,20.41,0.4000000000000001,1.0,58.0,Medium,Medium,Regular Customers,Premium Organic,Spring,Clothing
1932,42,42.0,42,6,2.7,54,Male,Illinois,No,Debit Card,Store Pickup,1,1,0,0,Every 3 Months,7.0,1,0,0.0,Unsatisfied,0.275,0.0,0.1020408163265306,15.79,Bronze,42.0,1.0,0.0,42.0,0.0,No,31.0,Low Risk,4.08,0.08,1.0,43.4,Low,Medium,Low Value Customers,Premium Organic,Spring,Accessories
1933,36,36.0,36,47,5.0,42,Male,Maryland,No,Credit Card,Free Shipping,1,1,0,0,Every 3 Months,0.77,1,0,0.0,Unsatisfied,0.2,0.0,0.9387755102040816,28.78,Silver,36.0,1.0,0.0,36.0,0.0,No,28.0,Low Risk,37.55,1.0,1.0,68.0,High,High,Regular Customers,Premium Organic,Spring,Clothing
1934,67,67.0,67,28,4.1,48,Male,Montana,No,Venmo,Next Day Air,1,1,0,0,Annually,2.39,1,0,0.0,Unsatisfied,0.5875,0.0,0.5510204081632653,40.4,Gold,67.0,1.0,0.0,67.0,0.0,Yes,43.5,Low Risk,22.04,0.6399999999999999,1.0,72.7,Medium,High,Regular Customers,Premium Organic,Summer,Footwear
1935,43,43.0,43,23,2.7,34,Male,Michigan,No,Bank Transfer,Free Shipping,1,1,0,0,Annually,1.87,1,0,0.0,Unsatisfied,0.2875,0.0,0.4489795918367346,23.35,Silver,43.0,1.0,0.0,43.0,0.0,No,31.5,Low Risk,17.96,0.08,1.0,43.9,Medium,Medium,At Risk,Premium Organic,Winter,Outerwear
1936,68,68.0,68,45,4.8,19,Male,North Carolina,No,Cash,Free Shipping,1,1,0,0,Fortnightly,1.51,1,0,0.0,Unsatisfied,0.6000000000000001,0.0,0.8979591836734693,47.96,Platinum,68.0,1.0,0.0,68.0,0.0,Yes,44.0,Low Risk,35.92,0.92,1.0,81.6,High,High,Organic Loyalists,Premium Organic,Spring,Clothing
1937,60,60.0,60,44,4.3,70,Male,Minnesota,No,Paypal,2-Day Shipping,1,1,0,0,Every 3 Months,1.36,1,0,0.0,Unsatisfied,0.5,0.0,0.8775510204081631,42.55,Gold,60.0,1.0,0.0,60.0,0.0,Yes,40.0,Low Risk,35.1,0.72,1.0,71.6,High,High,Regular Customers,Premium Organic,Summer,Accessories
1938,53,53.0,53,11,4.5,43,Male,Delaware,No,Bank Transfer,2-Day Shipping,1,1,0,0,Monthly,4.82,1,0,0.0,Unsatisfied,0.4125000000000001,0.0,0.2040816326530612,24.71,Silver,53.0,1.0,0.0,53.0,0.0,No,36.5,Low Risk,8.16,0.8,1.0,70.5,Low,High,Regular Customers,Premium Organic,Summer,Clothing
1939,23,23.0,23,39,3.8,46,Male,Kentucky,No,Debit Card,Standard,1,1,0,0,Bi-Weekly,0.59,1,0,0.0,Unsatisfied,0.0375,0.0,0.7755102040816325,17.39,Bronze,23.0,1.0,0.0,23.0,0.0,No,21.5,Low Risk,31.02,0.52,1.0,47.1,High,Medium,Low Value Customers,Premium Organic,Spring,Clothing
1940,57,57.0,57,20,3.7,66,Male,Ohio,No,Paypal,Store Pickup,1,1,0,0,Every 3 Months,2.85,1,0,0.0,Unsatisfied,0.4625,0.0,0.3877551020408162,30.88,Silver,57.0,1.0,0.0,57.0,0.0,No,38.5,Low Risk,15.51,0.4800000000000002,1.0,62.9,Medium,High,Regular Customers,Premium Organic,Winter,Accessories
1941,89,89.0,89,48,3.9,50,Male,Alaska,No,Paypal,2-Day Shipping,1,1,0,0,Fortnightly,1.85,1,0,0.0,Unsatisfied,0.8625,0.0,0.9591836734693876,62.31,Platinum,89.0,1.0,0.0,89.0,0.0,Yes,54.5,Low Risk,38.37,0.56,1.0,81.3,High,High,Organic Loyalists,Premium Organic,Fall,Accessories
1942,99,99.0,99,46,3.3,55,Male,Vermont,No,Credit Card,Standard,1,1,0,0,Quarterly,2.15,1,0,0.0,Unsatisfied,0.9875,0.0,0.9183673469387754,67.74,Platinum,99.0,1.0,0.0,99.0,0.0,Yes,59.5,Low Risk,36.73,0.32,1.0,79.1,High,High,Organic Loyalists,Premium Organic,Winter,Footwear
1943,28,28.0,28,22,3.4,63,Male,Alabama,No,Paypal,Express,1,1,0,0,Monthly,1.27,1,0,0.0,Unsatisfied,0.1,0.0,0.4285714285714285,13.57,Bronze,28.0,1.0,0.0,28.0,0.0,No,24.0,Low Risk,17.14,0.3600000000000001,1.0,44.8,Medium,Medium,Low Value Customers,Premium Organic,Fall,Clothing
1944,53,53.0,53,45,3.8,32,Male,Wisconsin,No,Cash,Next Day Air,1,1,0,0,Annually,1.18,1,0,0.0,Unsatisfied,0.4125000000000001,0.0,0.8979591836734693,38.58,Gold,53.0,1.0,0.0,53.0,0.0,Yes,36.5,Low Risk,35.92,0.52,1.0,62.1,High,Medium,Regular Customers,Premium Organic,Summer,Clothing
1945,45,45.0,45,49,2.7,30,Male,Arkansas,No,Cash,Free Shipping,1,1,0,0,Every 3 Months,0.92,1,0,0.0,Unsatisfied,0.3125,0.0,0.9795918367346936,35.22,Gold,45.0,1.0,0.0,45.0,0.0,Yes,32.5,Low Risk,39.18,0.08,1.0,44.9,High,Medium,At Risk,Premium Organic,Winter,Clothing
1946,38,38.0,38,9,2.9,35,Male,Georgia,No,Credit Card,2-Day Shipping,1,1,0,0,Every 3 Months,4.22,1,0,0.0,Unsatisfied,0.225,0.0,0.1632653061224489,14.52,Bronze,38.0,1.0,0.0,38.0,0.0,No,29.0,Low Risk,6.53,0.1599999999999999,1.0,43.8,Low,Medium,Low Value Customers,Premium Organic,Winter,Clothing
1947,49,49.0,49,41,4.5,59,Male,Louisiana,No,Credit Card,Standard,1,1,0,0,Quarterly,1.2,1,0,0.0,Unsatisfied,0.3625,0.0,0.8163265306122448,34.45,Silver,49.0,1.0,0.0,49.0,0.0,No,34.5,Low Risk,32.65,0.8,1.0,68.5,High,High,Regular Customers,Premium Organic,Summer,Clothing
1948,32,32.0,32,2,2.6,59,Male,New York,No,Paypal,Store Pickup,1,1,0,0,Monthly,16.0,1,0,0.0,Unsatisfied,0.15,0.0,0.0204081632653061,7.91,Bronze,32.0,1.0,0.0,32.0,0.0,No,26.0,Low Risk,0.82,0.04,1.0,37.2,Low,Low,Low Value Customers,Premium Organic,Summer,Clothing
1949,37,37.0,37,39,3.1,54,Male,Connecticut,No,Paypal,Next Day Air,1,1,0,0,Bi-Weekly,0.95,1,0,0.0,Unsatisfied,0.2125,0.0,0.7755102040816325,26.14,Silver,37.0,1.0,0.0,37.0,0.0,No,28.5,Low Risk,31.02,0.2400000000000002,1.0,45.7,High,Medium,Regular Customers,Premium Organic,Winter,Clothing
1950,80,80.0,80,12,4.7,63,Male,Nebraska,No,Paypal,Store Pickup,1,1,0,0,Quarterly,6.67,1,0,0.0,Unsatisfied,0.75,0.0,0.2244897959183673,41.99,Gold,80.0,1.0,0.0,80.0,0.0,Yes,50.0,Low Risk,8.98,0.8800000000000001,1.0,86.4,Low,High,Regular Customers,Premium Organic,Winter,Clothing
